id,date,lon,lat,depth,type,level,loc,incident,city,province
3055,2018-02-05 17:44:56,121.73,24.1,14,ML,3.5,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3056,2018-02-05 17:06:45,121.83,24.17,4,Ms,4.6,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3057,2018-02-05 02:35:47,121.8,24.18,7,ML,3.1,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3058,2018-02-05 00:54:22,121.94,24.24,12,ML,3.5,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3059,2018-02-04 23:33:46,121.8,24.2,8,Ms,4.6,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3060,2018-02-04 22:16:53,121.84,24.1,10,ML,4.2,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3061,2018-02-04 22:13:11,121.76,24.11,10,Ms,5.9,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3062,2018-02-04 22:10:52,121.75,24.22,5,mb,4.6,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3063,2018-02-04 21:56:41,121.7,24.2,12,Ms,6.6,台湾花莲海域,天然地震,台湾省,台湾省
3064,2018-02-04 21:33:09,121.75,24.17,6,ML,3.2,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3065,2018-02-04 21:12:51,121.88,24.21,8,Ms,5.2,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3066,2018-02-04 05:46:30,81.39,44.64,12,ML,3.1,新疆博乐,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3067,2018-02-04 03:30:56,121.79,24.17,12,Ms,4.4,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3068,2018-02-03 03:42:07,119.86,22.56,18,ML,3.0,台湾海峡南部,天然地震,中华人民共和国,中华人民共和国
3069,2018-02-02 17:39:23,106.08,36.71,7,ML,3.4,宁夏同心,天然地震,中卫市,宁夏回族自治区
3070,2018-02-02 08:48:56,97.64,23.95,10,ML,3.1,云南瑞丽,天然地震,德宏傣族景颇族自治州,云南省
3071,2018-02-02 08:48:21,97.69,23.93,19,ML,3.5,云南瑞丽,天然地震,德宏傣族景颇族自治州,云南省
3072,2018-01-29 01:27:42,91.45,33.47,7,Ms,3.7,青海唐古拉,天然地震,海西蒙古族藏族自治州,青海省
3073,2018-01-27 06:35:54,98.94,24.87,19,ML,3.1,云南保山,天然地震,保山市,云南省
3074,2018-01-27 00:31:28,121.03,22.97,7,Ms,4.4,台湾台东,天然地震,台湾省,台湾省
3075,2018-01-26 07:04:35,83.23,33.25,14,Ms,3.1,西藏改则,天然地震,阿里地区,西藏自治区
3076,2018-01-26 04:42:59,83.32,33.09,8,Ms,3.5,西藏改则,天然地震,阿里地区,西藏自治区
3077,2018-01-25 04:54:54,83.71,41.22,7,ML,3.6,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
3078,2018-01-22 18:53:34,74.96,38.35,130,ML,3.0,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3079,2018-01-22 08:25:35,77.89,37.6,17,ML,3.6,新疆皮山,天然地震,和田地区,新疆维吾尔自治区
3080,2018-01-22 08:19:48,77.9,37.64,20,ML,3.7,新疆皮山,天然地震,和田地区,新疆维吾尔自治区
3081,2018-01-20 21:50:50,87.41,43.57,24,Ms,4.5,新疆乌鲁木齐,天然地震,乌鲁木齐市,新疆维吾尔自治区
3082,2018-01-20 08:36:51,104.42,32.06,20,ML,3.2,四川平武,天然地震,绵阳市,四川省
3083,2018-01-19 22:41:16,76.82,36.48,8,ML,3.3,新疆叶城,天然地震,喀什地区,新疆维吾尔自治区
3084,2018-01-19 01:52:55,105.35,32.6,12,ML,3.1,四川青川,天然地震,广元市,四川省
3085,2018-01-18 20:41:57,82.75,43.55,19,ML,4.2,新疆尼勒克,天然地震,伊犁哈萨克自治州,新疆维吾尔自治区
3086,2018-01-17 13:59:11,121.55,25.12,125,mB,4.7,台湾台北,天然地震,台湾省,台湾省
3087,2018-01-17 09:25:19,86.84,35.02,13,Ms,4.8,西藏尼玛,天然地震,那曲市,西藏自治区
3088,2018-01-17 06:25:06,75.03,40.33,4,ML,3.2,新疆乌恰,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3089,2018-01-15 17:05:58,129.69,46.56,7,ML,3.9,黑龙江汤原,天然地震,佳木斯市,黑龙江省
3090,2018-01-11 09:58:20,129.68,46.56,9,ML,3.2,黑龙江汤原,天然地震,佳木斯市,黑龙江省
3091,2018-01-10 17:52:31,84.92,34.65,11,Ms,4.0,西藏改则,天然地震,阿里地区,西藏自治区
3092,2018-01-07 03:55:15,78.0,37.53,21,ML,3.7,新疆皮山,天然地震,和田地区,新疆维吾尔自治区
3093,2018-01-05 19:28:50,106.37,29.92,8,ML,3.3,重庆北碚,天然地震,重庆市,重庆市
3094,2018-01-04 20:21:08,124.65,45.29,10,Ms,4.2,吉林前郭,天然地震,松原市,吉林省
3095,2018-01-04 05:35:34,99.32,23.9,10,Ms,4.7,云南永德,天然地震,临沧市,云南省
3096,2018-01-04 01:28:35,96.95,30.25,7,ML,3.4,西藏八宿,天然地震,昌都市,西藏自治区
3097,2018-01-02 03:22:02,121.36,22.79,9,ML,3.3,台湾台东海域,天然地震,中华人民共和国,中华人民共和国
3098,2018-01-01 22:37:15,115.61,24.79,6,ML,3.0,江西寻乌,天然地震,赣州市,江西省
3099,2018-01-01 05:08:42,121.0,22.95,5,ML,3.1,台湾台东,天然地震,台湾省,台湾省
3100,2018-01-01 00:02:57,86.42,33.99,9,ML,3.1,西藏尼玛,天然地震,那曲市,西藏自治区
3101,2017-12-31 13:47:48,95.15,29.81,6,ML,3.1,西藏巴宜,天然地震,林芝市,西藏自治区
3102,2017-12-31 05:56:06,85.01,33.99,6,Ms,3.7,西藏改则,天然地震,阿里地区,西藏自治区
3103,2017-12-31 03:06:26,77.68,40.43,14,ML,3.1,新疆阿图什,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3104,2017-12-30 12:13:18,101.43,27.9,12,ML,3.4,四川盐源,天然地震,凉山彝族自治州,四川省
3105,2017-12-28 01:11:38,81.77,38.17,31,ML,3.0,新疆于田,天然地震,和田地区,新疆维吾尔自治区
3106,2017-12-27 12:40:47,77.96,36.54,105,mB,4.6,新疆皮山,天然地震,和田地区,新疆维吾尔自治区
3107,2017-12-26 20:35:41,87.88,41.87,27,ML,3.6,新疆和硕,天然地震,巴音郭楞蒙古自治州,新疆维吾尔自治区
3108,2017-12-26 05:02:19,73.67,39.39,9,Ms,4.3,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3109,2017-12-24 23:14:45,120.68,23.62,13,ML,3.2,台湾南投,天然地震,台湾省,台湾省
3110,2017-12-24 02:47:53,91.08,33.56,10,Ms,3.4,青海唐古拉,天然地震,海西蒙古族藏族自治州,青海省
3111,2017-12-23 13:23:54,78.23,38.09,13,ML,3.1,新疆皮山,天然地震,和田地区,新疆维吾尔自治区
3112,2017-12-22 09:28:09,91.13,33.54,10,Ms,3.6,青海唐古拉,天然地震,海西蒙古族藏族自治州,青海省
3113,2017-12-20 04:08:43,95.04,29.9,6,ML,3.1,西藏巴宜,天然地震,林芝市,西藏自治区
3114,2017-12-20 01:40:52,95.06,29.83,6,Ms,5.1,西藏巴宜,天然地震,林芝市,西藏自治区
3115,2017-12-19 02:39:37,123.02,40.55,10,Ms,4.4,辽宁海城,天然地震,鞍山市,辽宁省
3116,2017-12-16 18:02:15,80.5,44.6,6,ML,3.4,新疆霍城,天然地震,伊犁哈萨克自治州,新疆维吾尔自治区
3117,2017-12-15 20:38:22,101.88,35.13,7,Ms,4.4,青海泽库,天然地震,黄南藏族自治州,青海省
3118,2017-12-15 02:54:26,101.88,35.14,7,Ms,5.1,青海泽库,天然地震,黄南藏族自治州,青海省
3119,2017-12-14 17:48:36,84.57,42.83,13,ML,3.6,新疆和静,天然地震,巴音郭楞蒙古自治州,新疆维吾尔自治区
3120,2017-12-13 07:17:37,122.25,24.08,14,Ms,4.2,台湾花莲东部海域,天然地震,中华人民共和国,中华人民共和国
3121,2017-12-11 05:37:01,94.98,29.92,6,ML,3.4,西藏巴宜,天然地震,林芝市,西藏自治区
3122,2017-12-10 12:52:35,88.39,41.75,16,ML,3.6,新疆托克逊,天然地震,吐鲁番市,新疆维吾尔自治区
3123,2017-12-08 13:02:05,98.75,29.37,6,ML,3.3,西藏芒康,天然地震,昌都市,西藏自治区
3124,2017-12-08 11:44:28,122.56,24.33,88,Ms,4.3,台湾宜兰东部海域,天然地震,中华人民共和国,中华人民共和国
3125,2017-12-07 07:29:01,77.5,35.7,87,Ms,4.5,新疆叶城,天然地震,喀什地区,新疆维吾尔自治区
3126,2017-12-04 16:59:38,121.25,21.86,7,Ms,4.6,台湾台东海域,天然地震,中华人民共和国,中华人民共和国
3127,2017-12-04 01:50:12,74.34,39.17,7,ML,3.8,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3128,2017-12-02 06:18:06,120.7,44.1,20,ML,3.2,内蒙古阿鲁科尔沁旗,天然地震,赤峰市,内蒙古自治区
3129,2017-12-02 01:31:34,104.74,38.72,8,ML,3.5,内蒙古阿拉善左旗,天然地震,阿拉善盟,内蒙古自治区
3130,2017-11-29 23:16:30,76.0,40.19,7,ML,3.2,新疆阿图什,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3131,2017-11-27 11:30:35,94.17,33.02,10,Ms,3.4,青海杂多,天然地震,玉树藏族自治州,青海省
3132,2017-11-27 02:43:43,121.65,24.23,12,ML,3.2,台湾花莲,天然地震,台湾省,台湾省
3133,2017-11-24 04:55:31,120.68,23.66,12,Ms,4.4,台湾南投,天然地震,台湾省,台湾省
3134,2017-11-23 22:12:38,95.06,29.88,7,ML,3.3,西藏巴宜,天然地震,林芝市,西藏自治区
3135,2017-11-23 17:43:33,107.99,29.39,10,Ms,5.0,重庆武隆,天然地震,重庆市,重庆市
3136,2017-11-23 15:13:45,95.12,29.86,6,Ms,4.3,西藏林芝,天然地震,林芝市,西藏自治区
3137,2017-11-23 10:14:13,95.15,29.78,7,ML,3.6,西藏巴宜,天然地震,林芝市,西藏自治区
3138,2017-11-22 22:20:10,120.6,23.7,16,Ms,5.2,台湾云林,天然地震,台湾省,台湾省
3139,2017-11-22 04:10:58,85.58,30.04,8,Ms,3.6,西藏措勤,天然地震,阿里地区,西藏自治区
3140,2017-11-21 02:26:29,86.46,35.23,14,Ms,4.5,西藏尼玛,天然地震,那曲市,西藏自治区
3141,2017-11-20 05:47:09,104.07,29.36,15,ML,3.0,四川犍为,天然地震,乐山市,四川省
3142,2017-11-19 15:50:22,99.5,34.85,10,ML,3.4,青海玛沁,天然地震,果洛藏族自治州,青海省
3143,2017-11-19 09:15:46,104.57,32.22,20,ML,3.4,四川平武,天然地震,绵阳市,四川省
3144,2017-11-19 05:24:48,94.98,29.9,6,ML,3.1,西藏巴宜,天然地震,林芝市,西藏自治区
3145,2017-11-18 17:54:38,94.99,33.78,10,ML,3.4,青海治多,天然地震,玉树藏族自治州,青海省
3146,2017-11-18 11:36:04,95.05,29.91,7,Ms,4.2,西藏巴宜,天然地震,林芝市,西藏自治区
3147,2017-11-18 10:13:38,95.12,29.82,6,ML,3.3,西藏巴宜,天然地震,林芝市,西藏自治区
3148,2017-11-18 09:11:50,94.99,29.91,7,ML,3.1,西藏巴宜,天然地震,林芝市,西藏自治区
3149,2017-11-18 08:32:01,94.95,29.85,10,Ms,5.2,西藏林芝,天然地震,林芝市,西藏自治区
3150,2017-11-18 06:37:58,95.11,29.77,7,ML,4.3,西藏米林,天然地震,林芝市,西藏自治区
3151,2017-11-18 06:34:18,95.0,29.75,10,Ms,6.9,西藏米林,天然地震,林芝市,西藏自治区
3152,2017-11-18 03:30:27,122.86,23.45,31,Ms,4.2,台湾花莲东部海域,天然地震,[],[]
3153,2017-11-15 09:24:57,95.09,31.04,7,ML,3.0,西藏边坝,天然地震,昌都市,西藏自治区
3154,2017-11-15 08:41:46,80.63,34.85,4,ML,3.0,西藏日土,天然地震,阿里地区,西藏自治区
3155,2017-11-12 12:56:24,125.5,26.7,150,mB,5.0,东海,天然地震,[],[]
3156,2017-11-12 06:54:20,122.0,24.7,66,ML,3.6,台湾宜兰海域,天然地震,中华人民共和国,中华人民共和国
3157,2017-11-11 20:22:52,120.7,23.65,20,Ms,5.0,台湾南投,天然地震,台湾省,台湾省
3158,2017-11-11 19:14:39,120.68,23.67,9,Ms,4.3,台湾南投,天然地震,台湾省,台湾省
3159,2017-11-10 11:03:15,103.93,31.57,19,Ms,4.3,四川绵竹,天然地震,德阳市,四川省
3160,2017-11-09 21:28:29,122.87,47.6,3,ML,3.3,黑龙江齐齐哈尔,天然地震,齐齐哈尔市,黑龙江省
3161,2017-11-08 18:54:17,82.83,43.49,9,ML,3.1,新疆新源,天然地震,伊犁哈萨克自治州,新疆维吾尔自治区
3162,2017-11-08 03:06:41,87.7,30.33,5,Ms,4.1,西藏谢通门,天然地震,日喀则市,西藏自治区
3163,2017-11-07 14:21:46,82.06,42.56,28,ML,3.2,新疆特克斯,天然地震,伊犁哈萨克自治州,新疆维吾尔自治区
3164,2017-11-07 05:31:10,103.8,33.17,10,Ms,4.9,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3165,2017-11-06 21:34:01,96.24,36.79,10,Ms,4.2,青海都兰,天然地震,海西蒙古族藏族自治州,青海省
3166,2017-11-06 14:22:10,115.61,24.81,6,ML,3.2,江西寻乌,天然地震,赣州市,江西省
3167,2017-11-06 08:34:12,103.7,31.22,20,ML,3.8,四川彭州,天然地震,成都市,四川省
3168,2017-11-04 07:34:47,121.5,23.62,9,Ms,4.8,台湾花莲,天然地震,台湾省,台湾省
3169,2017-11-03 21:16:52,99.27,35.31,10,Ms,3.7,青海兴海,天然地震,海南藏族自治州,青海省
3170,2017-11-03 10:48:59,121.0,22.96,10,Ms,4.8,台湾台东,天然地震,台湾省,台湾省
3171,2017-11-03 10:48:16,121.0,23.0,8,Ms,4.8,台湾台东,天然地震,台湾省,台湾省
3172,2017-11-02 02:41:33,121.49,22.01,9,Ms,4.2,台湾屏东东部海域,天然地震,中华人民共和国,中华人民共和国
3173,2017-11-01 13:33:38,96.18,33.35,9,Ms,4.0,青海玉树市,天然地震,玉树藏族自治州,青海省
3174,2017-11-01 09:02:59,87.32,38.01,20,ML,3.8,新疆且末,天然地震,巴音郭楞蒙古自治州,新疆维吾尔自治区
3175,2017-10-31 21:52:20,103.36,34.67,10,Ms,4.5,甘肃临潭,天然地震,甘南藏族自治州,甘肃省
3176,2017-10-31 11:52:31,103.87,31.56,18,ML,3.1,四川茂县,天然地震,阿坝藏族羌族自治州,四川省
3177,2017-10-30 07:15:42,122.23,24.1,6,Ms,4.9,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3178,2017-10-29 05:22:45,76.99,40.29,10,ML,3.0,新疆阿图什,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3179,2017-10-28 22:49:51,129.1,31.34,49,Ms,4.4,东海,天然地震,[],[]
3180,2017-10-27 17:38:34,84.66,43.74,12,ML,3.2,新疆乌苏,天然地震,塔城地区,新疆维吾尔自治区
3181,2017-10-26 05:02:12,75.31,37.3,8,ML,3.9,新疆塔什库尔干,天然地震,喀什地区,新疆维吾尔自治区
3182,2017-10-25 19:20:00,75.32,37.28,7,ML,3.1,新疆塔什库尔干,天然地震,喀什地区,新疆维吾尔自治区
3183,2017-10-25 10:05:38,75.31,37.3,14,ML,3.2,新疆塔什库尔干,天然地震,喀什地区,新疆维吾尔自治区
3184,2017-10-22 22:41:17,122.39,24.0,19,ML,3.1,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3185,2017-10-22 06:22:57,94.76,29.6,8,ML,4.0,西藏巴宜（滑坡）,其它,林芝市,西藏自治区
3186,2017-10-22 06:20:04,94.91,29.86,6,ML,3.2,西藏巴宜（滑坡）,其它,林芝市,西藏自治区
3187,2017-10-21 17:57:22,77.69,35.7,25,ML,3.2,新疆叶城,天然地震,喀什地区,新疆维吾尔自治区
3188,2017-10-20 00:13:29,84.44,43.56,12,ML,3.2,新疆尼勒克,天然地震,伊犁哈萨克自治州,新疆维吾尔自治区
3189,2017-10-19 09:15:44,111.53,35.99,19,ML,3.0,山西尧都,天然地震,临汾市,山西省
3190,2017-10-19 00:45:10,105.42,32.69,15,ML,3.0,四川青川,天然地震,广元市,四川省
3191,2017-10-18 04:16:06,91.81,33.04,5,Ms,4.0,青海唐古拉,天然地震,海西蒙古族藏族自治州,青海省
3192,2017-10-18 02:54:20,102.82,28.33,15,ML,3.2,四川越西,天然地震,凉山彝族自治州,四川省
3193,2017-10-17 03:45:08,101.9,34.67,10,ML,3.5,青海河南县,天然地震,黄南藏族自治州,青海省
3194,2017-10-16 21:03:05,77.09,40.38,8,Ms,4.0,新疆阿图什,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3195,2017-10-15 18:21:01,102.22,36.27,10,ML,3.4,青海乐都,天然地震,海东市,青海省
3196,2017-10-15 08:57:54,76.14,38.59,10,ML,3.9,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3197,2017-10-14 20:16:54,76.14,38.6,10,ML,3.3,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3198,2017-10-14 11:02:15,103.78,33.24,7,ML,3.1,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3199,2017-10-14 00:02:48,94.84,32.81,9,Ms,3.1,青海杂多,天然地震,玉树藏族自治州,青海省
3200,2017-10-13 23:17:05,83.47,42.13,6,ML,3.0,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
3201,2017-10-13 04:03:50,105.5,32.52,18,ML,3.7,四川青川,天然地震,广元市,四川省
3202,2017-10-13 02:34:11,97.93,25.16,14,ML,3.3,云南盈江,天然地震,德宏傣族景颇族自治州,云南省
3203,2017-10-12 15:52:27,95.13,31.96,7,Ms,4.6,西藏丁青,天然地震,昌都市,西藏自治区
3204,2017-10-12 02:45:19,122.53,24.8,119,mB,4.5,台湾宜兰东部海域,天然地震,中华人民共和国,中华人民共和国
3205,2017-10-11 23:53:43,90.16,33.65,10,Ms,3.5,青海唐古拉,天然地震,海西蒙古族藏族自治州,青海省
3206,2017-10-11 05:05:31,118.44,22.62,6,ML,3.1,南海,天然地震,中华人民共和国,中华人民共和国
3207,2017-10-09 07:29:51,121.35,22.43,6,Ms,4.6,台湾台东海域,天然地震,中华人民共和国,中华人民共和国
3208,2017-10-06 18:25:37,103.8,33.23,20,Ms,4.1,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3209,2017-10-05 03:18:12,103.78,33.32,9,ML,3.2,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3210,2017-10-03 19:17:46,106.2,23.1,10,Ms,4.3,广西靖西,天然地震,百色市,广西壮族自治区
3211,2017-10-01 20:18:13,96.34,28.58,9,ML,3.8,西藏察隅,天然地震,林芝市,西藏自治区
3212,2017-09-30 14:14:37,105.05,32.25,10,Ms,5.4,四川青川,天然地震,绵阳市,四川省
3213,2017-09-30 01:02:25,83.48,42.11,22,ML,3.2,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
3214,2017-09-29 15:57:05,90.49,33.87,5,ML,3.3,青海唐古拉,天然地震,海西蒙古族藏族自治州,青海省
3215,2017-09-28 17:33:31,121.23,47.3,16,Ms,4.0,内蒙古扎兰屯,天然地震,呼伦贝尔市,内蒙古自治区
3216,2017-09-28 05:56:39,123.44,25.02,144,mB,4.5,台湾宜兰东部海域,天然地震,中华人民共和国,中华人民共和国
3217,2017-09-24 13:49:46,122.27,24.03,21,Ms,4.0,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3218,2017-09-24 09:06:39,105.51,32.53,20,ML,3.3,四川青川,天然地震,广元市,四川省
3219,2017-09-24 02:50:45,105.5,32.5,14,ML,3.2,四川青川,天然地震,广元市,四川省
3220,2017-09-22 01:46:43,87.59,33.02,10,Ms,3.7,西藏双湖,天然地震,那曲市,西藏自治区
3221,2017-09-21 11:28:21,82.35,44.28,17,ML,3.3,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3222,2017-09-21 10:17:49,90.86,46.99,18,ML,3.2,新疆青河,天然地震,[],[]
3223,2017-09-20 22:29:54,121.86,23.42,15,Ms,5.5,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3224,2017-09-20 01:12:59,87.25,41.28,6,ML,3.2,新疆尉犁,天然地震,巴音郭楞蒙古自治州,新疆维吾尔自治区
3225,2017-09-20 00:39:39,83.46,42.03,11,ML,3.1,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
3226,2017-09-18 23:54:15,77.31,40.79,14,ML,3.7,新疆阿合奇,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3227,2017-09-18 06:39:53,121.63,23.56,27,Ms,4.2,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3228,2017-09-16 18:29:04,83.42,42.1,8,ML,3.6,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
3229,2017-09-16 18:11:32,83.45,42.1,15,Ms,5.8,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
3230,2017-09-13 07:59:42,103.77,33.27,7,ML,3.1,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3231,2017-09-12 19:26:42,101.45,27.9,10,Ms,4.6,四川木里,天然地震,凉山彝族自治州,四川省
3232,2017-09-12 08:06:00,121.84,23.99,59,ML,3.1,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3233,2017-09-12 00:35:04,105.42,28.92,4,ML,3.6,四川泸州,天然地震,泸州市,四川省
3234,2017-09-11 10:25:41,122.06,24.84,72,ML,3.5,台湾宜兰海域,天然地震,中华人民共和国,中华人民共和国
3235,2017-09-11 01:18:52,82.55,41.9,18,ML,3.3,新疆拜城,天然地震,阿克苏地区,新疆维吾尔自治区
3236,2017-09-10 22:41:22,116.88,35.6,12,ML,3.4,山东济宁,天然地震,济宁市,山东省
3237,2017-09-09 15:48:35,74.94,38.72,7,Ms,4.2,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3238,2017-09-09 15:25:59,100.29,27.28,15,ML,3.0,云南玉龙,天然地震,丽江市,云南省
3239,2017-09-09 06:57:22,82.67,44.25,17,ML,3.8,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3240,2017-09-08 04:14:51,77.39,39.9,11,ML,3.2,新疆阿图什,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3241,2017-09-07 12:15:30,103.89,33.11,12,ML,3.3,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3242,2017-09-07 06:53:39,124.73,45.25,10,ML,3.3,吉林松原,天然地震,松原市,吉林省
3243,2017-09-07 03:38:41,122.16,40.41,10,ML,3.0,辽宁盖州海域,天然地震,中华人民共和国,中华人民共和国
3244,2017-09-06 02:55:46,121.7,22.0,9,Ms,3.7,台湾屏东东部海域,天然地震,中华人民共和国,中华人民共和国
3245,2017-09-06 01:57:20,103.78,33.25,16,ML,3.2,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3246,2017-09-05 01:14:22,108.21,35.08,0,ML,3.5,陕西旬邑,塌陷,咸阳市,陕西省
3247,2017-09-04 21:47:20,87.5,34.46,7,ML,3.9,西藏双湖,天然地震,那曲市,西藏自治区
3248,2017-09-04 16:34:05,78.2,37.64,23,ML,3.3,新疆皮山,天然地震,和田地区,新疆维吾尔自治区
3249,2017-09-04 03:05:03,114.35,37.5,6,ML,3.8,河北临城,天然地震,邢台市,河北省
3250,2017-09-03 06:13:12,76.55,38.39,10,ML,3.0,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3251,2017-09-03 05:59:46,83.55,34.11,7,Ms,4.1,西藏改则,天然地震,阿里地区,西藏自治区
3252,2017-09-02 03:30:53,106.01,36.28,8,Ms,4.5,宁夏原州,天然地震,固原市,宁夏回族自治区
3253,2017-09-01 10:38:12,82.74,32.19,7,Ms,4.6,西藏革吉,天然地震,阿里地区,西藏自治区
3254,2017-08-30 21:46:17,101.38,27.91,10,ML,3.0,四川木里,天然地震,凉山彝族自治州,四川省
3255,2017-08-29 20:52:58,83.8,41.32,7,ML,3.2,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
3256,2017-08-29 06:27:31,75.12,39.43,10,ML,3.7,新疆乌恰,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3257,2017-08-27 08:58:13,103.75,33.22,15,ML,3.3,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3258,2017-08-26 06:45:48,96.12,38.83,2,ML,3.1,甘肃肃北,天然地震,酒泉市,甘肃省
3259,2017-08-25 04:28:51,103.9,33.08,10,ML,3.0,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3260,2017-08-24 18:53:56,99.5,24.42,12,ML,3.0,云南昌宁,天然地震,保山市,云南省
3261,2017-08-24 04:18:06,82.72,44.29,18,ML,3.1,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3262,2017-08-24 02:00:38,74.93,39.42,8,ML,3.4,新疆乌恰,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3263,2017-08-21 19:20:09,88.64,35.27,5,ML,3.8,西藏双湖,天然地震,那曲市,西藏自治区
3264,2017-08-21 09:12:14,94.84,30.39,8,Ms,4.0,西藏波密,天然地震,林芝市,西藏自治区
3265,2017-08-20 05:14:33,83.82,41.29,11,ML,3.8,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
3266,2017-08-19 19:52:11,103.9,33.12,12,ML,3.3,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3267,2017-08-19 00:03:15,102.87,31.94,20,ML,3.1,四川黑水,天然地震,阿坝藏族羌族自治州,四川省
3268,2017-08-18 17:19:24,82.77,44.29,11,ML,3.4,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3269,2017-08-16 20:51:18,128.45,28.38,180,mB,5.7,东海海域,天然地震,[],[]
3270,2017-08-16 02:01:33,98.81,25.88,15,ML,3.4,云南泸水,天然地震,怒江傈僳族自治州,云南省
3271,2017-08-15 13:16:03,106.16,23.21,6,Ms,4.1,广西靖西,天然地震,百色市,广西壮族自治区
3272,2017-08-15 11:58:16,124.74,45.35,7,Ms,4.6,吉林松原,天然地震,松原市,吉林省
3273,2017-08-14 19:26:01,83.71,41.32,12,Ms,4.2,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
3274,2017-08-13 22:38:31,103.89,33.09,16,ML,3.4,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3275,2017-08-13 20:54:25,124.71,45.24,9,ML,3.4,吉林松原,天然地震,松原市,吉林省
3276,2017-08-13 11:10:58,114.48,23.91,11,ML,3.1,广东东源,天然地震,河源市,广东省
3277,2017-08-13 08:08:38,121.07,22.23,52,ML,3.7,台湾台东海域,天然地震,中华人民共和国,中华人民共和国
3278,2017-08-13 01:09:58,94.86,30.37,7,Ms,4.1,西藏波密,天然地震,林芝市,西藏自治区
3279,2017-08-12 12:14:20,74.79,39.48,12,ML,3.2,新疆乌恰,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3280,2017-08-12 07:56:39,103.86,33.11,16,ML,3.7,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
